38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.01191023,0.01225993,0.012213271,0.012489236,0.012664968,0.012791921,0.012615856,0.01284163,0.012631137,0.012760925,0.011952567,0.012323334,0.012254796,0.012541125,0.012503774,0.01275647,0.012369114,0.012745422,0.012802324
0.011870895,0.011580644,0.011785527,0.01206994,0.011759744,0.011613566,0.011638867,0.011569161,0.011485897,0.011534045,0.011751475,0.011615828,0.011687485,0.011323166,0.011619351,0.011483274,0.01162519,0.011756015,0.011663797
0.012207048,0.012044679,0.012067643,0.011485476,0.012285462,0.011956378,0.012113961,0.01204958,0.011560463,0.011726582,0.012278865,0.011278372,0.012622195,0.011772567,0.012211421,0.012259294,0.011426114,0.011686161,0.011811446
0.010929856,0.010821922,0.011028719,0.01229173,0.01120339,0.01114568,0.010996556,0.011049501,0.010871155,0.010770531,0.011018531,0.01261569,0.011172811,0.010905373,0.010945629,0.010846435,0.010578265,0.011087491,0.011219835
0.011665687,0.0116045,0.011962627,0.011854506,0.012378479,0.012169437,0.012076396,0.011333145,0.011039386,0.010460584,0.011845595,0.011296292,0.011660034,0.011177614,0.011467508,0.010595933,0.011750793,0.012363815,0.011747863
0.01248863,0.012546783,0.012327502,0.012476351,0.012346282,0.012449037,0.01234924,0.012372839,0.012183569,0.012177423,0.012101024,0.012465388,0.012136061,0.012320071,0.01216498,0.012213097,0.012437806,0.012500136,0.012420203
0.012582845,0.01237298,0.01271439,0.012795025,0.01269842,0.012871076,0.01271414,0.012847073,0.012557991,0.012730166,0.012530076,0.012235241,0.012270316,0.012396201,0.012477258,0.012848399,0.012648376,0.012803693,0.012773007
0.012062429,0.012012989,0.011919476,0.011847088,0.011996317,0.011740317,0.011685365,0.011364564,0.011711002,0.01166513,0.011941937,0.011644114,0.01166658,0.011153522,0.012020518,0.01087534,0.012099179,0.012106372,0.012055006
0.01303094,0.013021509,0.013004894,0.012863033,0.013123186,0.013004785,0.013134226,0.012948377,0.012619162,0.012349472,0.01293684,0.012841012,0.012938828,0.01300302,0.012759068,0.012979303,0.012927755,0.013068587,0.013014977
0.011386784,0.011146032,0.011910718,0.011273258,0.012047034,0.012089491,0.010912894,0.012264561,0.01005823,0.010343029,0.011560669,0.011237096,0.011991256,0.011571662,0.010414078,0.010396879,0.011404994,0.012725189,0.011685874
0.013008799,0.012980093,0.013071744,0.013122677,0.012921353,0.012990594,0.012856325,0.01266423,0.012364929,0.011991834,0.012834709,0.013044505,0.012657693,0.012640595,0.012532051,0.012451844,0.012896035,0.013013888,0.012811873
0.013192155,0.012239329,0.01341166,0.013566265,0.012063539,0.012058002,0.011639685,0.011284588,0.012408175,0.011055375,0.013369097,0.013469501,0.013018418,0.013330931,0.0110945,0.012276667,0.012359086,0.012422223,0.012167844
0.012531603,0.012539021,0.012513673,0.012606358,0.012538328,0.012653368,0.012374285,0.012597104,0.012177879,0.012052626,0.012422306,0.012481345,0.011853903,0.012719792,0.012052246,0.012261601,0.012636895,0.012698919,0.012692554
0.011247539,0.010898081,0.011534781,0.011384529,0.01144448,0.011788379,0.009765467,0.010322135,0.008748807,0.008580691,0.011099606,0.011082361,0.010798515,0.011136284,0.00880915,0.009679656,0.011747407,0.011537039,0.010612304
0.011807893,0.011902929,0.011971842,0.011995213,0.012106193,0.012009021,0.010882518,0.011632045,0.007437535,0.010888788,0.011778755,0.011782205,0.011531194,0.01174342,0.010654513,0.010873249,0.012318085,0.012183151,0.011850701
0.009799648,0.011141938,0.011431407,0.01032211,0.01249709,0.012614012,0.010455494,0.011669973,0.005441569,0.005996516,0.010394411,0.010806597,0.01012023,0.01140772,0.005501577,0.00703456,0.011298412,0.012835097,0.011024088
0.013004484,0.01303123,0.013063277,0.01304477,0.013142255,0.013080019,0.012866993,0.012839937,0.011992698,0.011669584,0.013163411,0.013044871,0.012827267,0.012858971,0.012199479,0.012239156,0.013066246,0.013173811,0.01292343
0.013613964,0.013099327,0.013378104,0.013222911,0.012450504,0.012735601,0.011948866,0.0123425,0.011248884,0.011055721,0.013094413,0.012639436,0.012524108,0.012544159,0.011224111,0.011268425,0.012443769,0.012747229,0.012223546
0.012221411,0.013089417,0.01281643,0.012962084,0.012816297,0.012657699,0.012417129,0.01224638,0.011800156,0.011837138,0.01198213,0.012569697,0.011940547,0.012441216,0.011976697,0.012181742,0.012412022,0.012798119,0.012309703
0.011803104,0.012069931,0.011956144,0.012043891,0.012244786,0.012408021,0.011843191,0.012047085,0.010720389,0.010888818,0.01157677,0.012101066,0.011519105,0.011673575,0.011046573,0.011380576,0.012222368,0.012371991,0.01240599
0.010438911,0.011026894,0.011288844,0.010943879,0.012039466,0.011435943,0.010731475,0.011796269,0.008338175,0.008493471,0.009257055,0.010076047,0.009658665,0.010903231,0.009027225,0.009285912,0.011110179,0.011751038,0.010428985
0.012820561,0.012629509,0.013024177,0.012966141,0.013141955,0.013193525,0.012350671,0.012636798,0.013429027,0.011920753,0.012828223,0.012518105,0.012666848,0.012813309,0.011619939,0.012080788,0.013053025,0.013242441,0.012768128
0.011938459,0.011670164,0.012344885,0.012077985,0.011506849,0.011464112,0.011072229,0.011260297,0.010490225,0.010640685,0.011909382,0.011340992,0.011523668,0.01146072,0.010684224,0.011029079,0.011617664,0.011606051,0.011392665
0.006525795,0.006614191,0.006456961,0.00659648,0.006512708,0.006575079,0.006524132,0.006570549,0.006388838,0.006394581,0.006545756,0.006697999,0.006497332,0.006622668,0.006231436,0.006291112,0.006473141,0.006532151,0.006594592
0.01199424,0.01227124,0.012002114,0.012249388,0.012423694,0.012490267,0.012216381,0.012005674,0.011383108,0.011432316,0.012187585,0.012368297,0.012110605,0.012067049,0.01135627,0.010616833,0.012192194,0.012494464,0.01247346
0.012490279,0.012862655,0.012794273,0.012840029,0.012921767,0.012888384,0.01272977,0.012756571,0.012712079,0.012709675,0.01276328,0.012807999,0.012781236,0.012890304,0.012594669,0.012681988,0.012809893,0.01288198,0.012786221
0.012865182,0.012708878,0.013086663,0.013130817,0.013138952,0.013123955,0.013061579,0.013102612,0.012891344,0.012993013,0.013089584,0.012802569,0.01301697,0.01297773,0.012880787,0.012941377,0.013114314,0.013108907,0.013103343
0.011604405,0.012305905,0.012410222,0.01201601,0.012550541,0.012328031,0.012469954,0.012440769,0.012286559,0.012316786,0.012359757,0.012083136,0.012354209,0.01212217,0.012361817,0.012264285,0.012396794,0.012543437,0.012494678
0.012151722,0.011103676,0.011682652,0.011983229,0.012376509,0.012371977,0.011672066,0.011222748,0.010411809,0.010205027,0.012072177,0.01211788,0.012232676,0.012160573,0.011048605,0.010906125,0.012164387,0.01241929,0.011630083
0.012662855,0.01270374,0.0127004,0.012708306,0.012737394,0.012679923,0.012518721,0.012566336,0.011792069,0.011364486,0.012634865,0.012641796,0.012516724,0.012574853,0.012184985,0.012110783,0.01262711,0.012747851,0.012608121
0.011306469,0.011138822,0.011272722,0.011060228,0.011897835,0.012024464,0.010494877,0.010774904,0.009845208,0.008062924,0.011520804,0.011335441,0.011500181,0.011493543,0.008006473,0.009458033,0.011042088,0.011476994,0.011295206
0.0126405,0.012812286,0.012664151,0.012489596,0.012555886,0.012623185,0.012680866,0.012703889,0.01237908,0.012602193,0.012677901,0.012556853,0.012407566,0.012346533,0.012262437,0.01239308,0.012617437,0.012632103,0.012801123
0.012686031,0.012735774,0.012812993,0.012761886,0.012791497,0.012856112,0.012647015,0.012581041,0.01248835,0.012454394,0.012227016,0.012715123,0.012379713,0.012750387,0.012061836,0.012511946,0.012802057,0.012835523,0.012758509
0.010769789,0.010964071,0.011058949,0.010360046,0.011119362,0.010732661,0.010866738,0.010281076,0.010805728,0.010382203,0.010095457,0.009832915,0.009405363,0.008802601,0.009426429,0.008658302,0.01021091,0.009551481,0.010939106
0.012747699,0.012684497,0.012745617,0.012780768,0.012825085,0.012897932,0.01269314,0.01260341,0.012626435,0.012460293,0.012609619,0.012610226,0.012284242,0.012329114,0.012538415,0.012267804,0.012884845,0.012884908,0.012756633
0.012941117,0.013005782,0.012805169,0.012921676,0.012667161,0.012905546,0.01291704,0.012879191,0.012858328,0.012902185,0.012656697,0.012985646,0.012472993,0.012870239,0.012711337,0.012852225,0.012897518,0.012730847,0.012846035
0.012812241,0.012837607,0.012853744,0.012817388,0.012934692,0.012883651,0.012913382,0.01285087,0.012746261,0.012677403,0.012773512,0.012645723,0.012734253,0.012521346,0.012738388,0.012605142,0.012891048,0.012922109,0.012895552
0.010257107,0.010250455,0.010339589,0.010240503,0.010259737,0.010091709,0.010254017,0.008174929,0.010170363,0.009598013,0.010077226,0.010354055,0.010102286,0.010214871,0.010125081,0.011052502,0.010177583,0.010123364,0.011124509
0.010943587,0.010551181,0.012502201,0.012577991,0.013009878,0.013112241,0.012424684,0.012648472,0.010945526,0.011371217,0.012383908,0.012740234,0.012310935,0.012580913,0.011561363,0.011144582,0.013101248,0.013000195,0.012680209
0.01285483,0.012805299,0.012490505,0.012887328,0.01297799,0.012984186,0.012953981,0.013003437,0.012857644,0.012927405,0.01175714,0.01280069,0.012717251,0.012815648,0.012847071,0.012971516,0.012941304,0.012995638,0.012997792
0.011923137,0.012325972,0.012598733,0.012485902,0.012741299,0.012747106,0.012617656,0.012549896,0.01262554,0.012721042,0.01202606,0.012498397,0.012136516,0.012430132,0.012499668,0.01263277,0.012775591,0.012802148,0.012734007
0.010221438,0.009968611,0.010006333,0.011314284,0.011738859,0.011338151,0.010329964,0.01003609,0.007739542,0.006932079,0.006756154,0.009250378,0.010379291,0.009365218,0.009505529,0.008244005,0.011475685,0.012394847,0.010474579
0.01283995,0.012881714,0.012740172,0.012949153,0.013065712,0.013002858,0.012725852,0.012345155,0.011282467,0.010957564,0.012475847,0.012878344,0.012674229,0.012695059,0.011871338,0.011650736,0.012860724,0.013139728,0.012633606
0.012521858,0.012490424,0.012471304,0.012510076,0.012579976,0.012521997,0.012454906,0.012504262,0.012186949,0.012150471,0.012480737,0.012385172,0.012533043,0.012365034,0.012390699,0.012363277,0.012417846,0.012691442,0.012521129
0.009616177,0.009122164,0.010053715,0.010043822,0.010664286,0.010101855,0.010579152,0.010089383,0.010269133,0.010056713,0.008934309,0.009591182,0.009381207,0.010113557,0.010440055,0.010442183,0.010486258,0.01037476,0.010254189
0.011134098,0.012639371,0.011618447,0.013370015,0.009573921,0.010247193,0.010938263,0.009434749,0.012191494,0.012836566,0.006197047,0.011056779,0.004973361,0.008844224,0.011575339,0.012328833,0.012094954,0.012720448,0.012515634
0.012997337,0.013089766,0.013020132,0.013119149,0.013181323,0.013249113,0.013184652,0.013138894,0.013132736,0.013045845,0.013127059,0.013127326,0.0129166,0.012885047,0.012912281,0.01262316,0.01302859,0.013200431,0.013220526
0.012473308,0.01244514,0.012467478,0.012414972,0.012817421,0.012816149,0.012746364,0.012527421,0.011978585,0.012205108,0.012456809,0.012504465,0.011931515,0.012151155,0.011900565,0.011690273,0.012526403,0.012867971,0.012750187
